# id        Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21     phi31    meanmag   cost     costN          aper   phcov   phcov2   snr      Npt   order   minmax   FeH_S05   OGLEID    Imean_ogle   Vmean_ogle   VmI          FeH_S16J                phi31v               phi31Kp              FeH_S16N              
  smc3544   487   0.642056   0.297    0.118   0.042   0.032   0.013    3.047    -0.134   9.3038    6.1102   19.259    0.8685   0.0017833676   1      0.987   0.988    86.3     487   5       0.74     -1.269    smc3544   19.24        19.841       0.5819988    -1.373576712808167      5.303164319746191    5.4771643197461914   -1.3155324790901588   
  smc3545   195   0.717368   0.446    0.154   0.072   0.051   -0.005   2.949    -0.174   9.2419    6.1244   18.661    0.3159   0.00162        1      0.965   0.971    94.3     195   5       0.605    -1.843    smc3545   18.637       19.267       0.6060009    -1.7656452941323417     5.313709697277207    5.487709697277207    -1.723668963943311    
  smc3546   368   0.690874   0.277    0.106   0.039   0.026   -0.021   3.133    0.014    9.4577    6.3589   18.745    0.2989   8.122283E-4    1      0.986   0.982    122.6    368   5       0.481    -1.643    smc3546   18.74        19.385       0.6399994    -1.379264469984614      5.494969379882656    5.668969379882657    -1.1628732665246169   
  smc3547   165   0.634773   0.357    0.127   0.037   0.046   -0.076   2.582    -0.757   9.0177    5.7556   19.321    0.4035   0.0024454545   1      0.97    0.967    53.7     165   4       0.707    -2.567    smc3547   19.298       19.928       0.60700035   -1.666549240415975      5.055785609944258    5.229785609944258    -1.8253575282860552   
  smc3548   485   0.578964   0.633    0.209   0.091   0.076   -0.019   2.46     -1.285   8.7823    5.0564   19.112    0.6916   0.0014259794   1      0.989   0.984    232.6    485   5       0.817    -2.282    smc3548   19.092       19.67        0.55800056   -1.8998218540181497     4.657895991124175    4.831895991124175    -2.349646840715362    
  smc3551   477   0.49539    0.557    0.188   0.094   0.065   0.013    2.875    -0.486   9.1334    5.7596   19.392    1.0104   0.0021182392   1      0.987   0.984    152.6    477   5       0.856    -0.908    smc3551   19.371       19.962       0.5699997    -0.911199202730443      5.058405150017144    5.2324051500171445   -0.7997688925604436   
  smc3552   165   0.631662   0.468    0.14    0.085   0.041   -0.016   2.975    0.194    9.2901    6.5251   19.173    0.2864   0.0017357576   1      0.968   0.967    87.0     165   5       0.673    -0.911    smc3552   19.158       19.884       0.71100044   -0.8763939448521629     5.6315606558944555   5.805560655894456    -0.6653594069452069   
  smc3553   485   0.589199   0.432    0.183   0.052   0.046   -0.043   2.784    -0.843   9.1534    5.5691   19.251    1.047    0.002158763    1      0.988   0.983    113.0    485   5       1.027    -2.119    smc3553   19.227       19.797       0.54600143   -1.5789219163862471     4.9379896678255015   5.111989667825502    -1.7514514959695333   
  smc3554   481   0.603402   0.436    0.174   0.054   0.047   0.046    2.699    -0.966   8.8905    5.1803   19.047    0.8614   0.0017908524   1      0.985   0.987    130.1    481   5       0.803    -2.244    smc3554   19.024       19.647       0.5999985    -1.9486495985410421     4.719707108153026    4.893707108153026    -2.420308186796504    
  smc3555   482   0.603751   0.305    0.133   0.043   0.032   -0.004   2.576    -0.776   8.8666    5.5184   19.036    1.0698   0.002219502    1      0.984   0.989    81.1     482   3       0.756    -2.154    smc3555   19.02        19.609       0.57299995   -1.6984492161523717     4.907434219001537    5.081434219001538    -1.9423786400688563   
  smc3556   470   0.608491   0.482    0.176   0.064   0.058   -0.013   2.701    -1.027   9.0103    5.295    18.965    0.5639   0.0011997872   1      0.985   0.985    195.1    470   5       0.656    -2.251    smc3556   18.947       19.475       0.5100002    -1.8947832984763169     4.780267091349794    4.954267091349794    -2.3057450995064954   
  smc3557   482   0.593922   0.475    0.167   0.082   0.048   0.019    2.741    -0.536   8.9872    5.6913   19.191    0.8755   0.0018163901   1      0.989   0.978    139.5    482   5       0.853    -1.477    smc3557   19.17        19.779       0.58799934   -1.5020301474793492     5.014214220092805    5.188214220092806    -1.6166980506368134   
  smc3558   488   0.634794   0.332    0.14    0.046   0.031   -0.009   2.836    -0.614   9.1374    5.6972   19.135    0.7669   0.0015715164   1      0.987   0.987    109.3    488   4       0.646    -1.928    smc3558   19.124       19.739       0.6040001    -1.7174273837170855     5.01798660220134     5.19198660220134     -1.9176080590361337   
  smc3559   482   0.612171   0.426    0.149   0.07    0.049   0.044    2.855    -0.57    9.0503    5.5812   19.133    0.8388   0.001740249    1      0.988   0.98     133.2    482   4       0.714    -1.638    smc3559   19.12        19.679       0.54600143   -1.6929149489160693     4.945374874830958    5.119374874830958    -1.9188267396679457   
  smc3560   485   0.611705   0.435    0.157   0.076   0.043   0.018    2.855    -0.433   9.1018    5.7961   18.961    0.6227   0.0012839175   1      0.987   0.986    161.6    485   5       0.752    -1.591    smc3560   18.948       19.554       0.5930004    -1.5062584110039454     5.082487668360983    5.256487668360983    -1.5963330959372009   
  smc3562   488   0.705879   0.509    0.171   0.093   0.052   0.037    2.928    -0.141   9.1377    6.0319   19.02     0.6438   0.0013192623   1      0.987   0.986    183.7    488   5       0.771    -1.667    smc3562   18.998       19.554       0.5340004    -1.794752406746679      5.245900697207023    5.419900697207023    -1.829761385098866    
  smc3563   193   0.608528   0.576    0.203   0.083   0.062   0.003    2.654    -0.971   8.9323    5.3044   18.755    0.2097   0.0010865285   1      0.975   0.962    161.9    193   5       0.844    -2.076    smc3563   18.739       19.302       0.5470009    -1.8881275209363304     4.785372424064345    4.9593724240643455   -2.292614117693457    
  smc3565   481   0.608899   0.291    0.123   0.04    0.007   0.0      -2.936   0.269    9.63      6.5518   19.11     1.1257   0.0023403326   1      0.985   0.986    70.0     481   3       0.93     -2.321    smc3565   19.097       19.694       0.58399963   -0.7232900120841119     5.654131963631749    5.8281319636317495   -0.549066197557373    
  smc3566   398   0.629388   0.354    0.135   0.055   0.038   -0.019   3.001    -0.249   9.3218    6.0908   18.988    0.4825   0.0012123116   1      0.985   0.98     124.9    398   4       0.63     -1.534    smc3566   18.981       19.597       0.60899925   -1.3244897403896498     5.288836905107901    5.462836905107902    -1.2714114402783316   
  smc3567   486   0.535827   0.751    0.228   0.105   0.094   -0.026   2.537    -1.128   8.8716    5.2327   19.351    1.0519   0.0021644034   1      0.987   0.987    211.8    486   5       0.988    -1.797    smc3567   19.323       19.84        0.48900032   -1.547536745640273      4.746975145458847    4.920975145458847    -1.7212030083699226   
  smc3568   486   0.569115   0.648    0.224   0.094   0.066   0.028    2.865    -0.653   9.0919    5.5462   19.189    1.1839   0.0024360083   1      0.988   0.985    160.6    486   5       1.084    -1.727    smc3568   19.159       19.749       0.5600014    -1.4892274250179032     4.924110680171202    5.098110680171202    -1.6196329528129993   
  smc3569   486   0.633773   0.349    0.126   0.045   0.034   -0.009   3.001    -0.074   9.302     6.2359   18.979    0.5601   0.0011524692   1      0.983   0.981    141.6    486   5       0.682    -1.454    smc3569   18.966       19.567       0.58799934   -1.2012171346477674     5.398221697131981    5.572221697131981    -1.0796294287392492   
  smc3570   474   0.609271   0.479    0.169   0.071   0.054   -0.023   2.737    -0.637   9.0656    5.7143   18.954    0.5047   0.001064768    1      0.988   0.989    202.2    474   5       0.691    -1.941    smc3570   18.94        19.559       0.60499954   -1.5650075229665017     5.0289684880569485   5.202968488056949    -1.6992830225172462   
  smc3572   195   0.552811   0.498    0.201   0.095   0.029   0.012    2.673    -0.62    8.9326    5.6269   19.126    0.5327   0.002731795    1      0.97    0.968    72.5     195   4       1.08     -1.301    smc3572   19.079       19.599       0.47300148   -1.3348358779187315     4.9735895625678666   5.147589562567867    -1.3852831883211572   
  smc3573   487   0.686878   0.341    0.135   0.048   0.03    0.037    2.928    -0.028   9.1362    6.1428   18.882    0.4773   9.800821E-4    1      0.988   0.988    152.0    487   5       0.508    -1.772    smc3573   18.872       19.475       0.5930004    -1.5827306168122108     5.327446895357497    5.501446895357497    -1.5171635717298102   
  smc3574   488   0.662067   0.247    0.104   0.03    0.02    0.003    2.805    0.042    9.0818    6.3149   19.179    0.7505   0.0015379098   1      0.988   0.988    84.9     488   4       0.587    -1.574    smc3574   19.167       19.798       0.6189995    -1.2709378118374621     5.459936303073954    5.633936303073955    -1.1001876950646121   
  smc3575   487   0.57861    0.41     0.179   0.058   0.043   0.063    2.736    -0.65    8.893     5.4435   18.948    0.8099   0.001663039    1      0.987   0.988    130.4    487   5       0.803    -2.063    smc3575   18.929       19.524       0.5760002    -1.6219162784181052     4.863441478762826    5.037441478762826    -1.8360131080358713   
  smc3576   479   0.567594   0.546    0.214   0.092   0.053   -0.009   2.524    -0.854   8.8255    5.4565   19.163    1.3189   0.0027534447   1      0.986   0.987    123.0    479   3       0.925    -1.701    smc3576   19.132       19.714       0.5510006    -1.5523741653044114     4.870978885549363    5.044978885549363    -1.7249583254963454   
  smc3578   454   0.664434   0.371    0.139   0.061   0.038   -0.019   2.893    -0.225   9.2145    6.1162   19.024    0.6024   0.0013268723   1      0.979   0.978    136.6    454   5       0.621    -1.685    smc3578   19.007       19.611       0.5869999    -1.4883068255087526     5.307614075591561    5.481614075591561    -1.4348883513361805   
  smc3579   482   0.613487   0.513    0.185   0.069   0.063   0.012    2.743    -0.77    9.0026    5.4775   18.978    0.6154   0.0012767635   1      0.986   0.987    184.4    482   5       0.945    -2.006    smc3579   18.964       19.515       0.53699875   -1.7834533830453179     4.88324174012642     5.05724174012642     -2.083435924187551    
  smc3580   475   0.536113   0.765    0.252   0.115   0.086   -0.01    2.579    -1.132   8.883     5.1828   19.158    0.7741   0.0016296842   1      0.988   0.989    289.2    475   5       0.912    -1.646    smc3580   19.13        19.654       0.49599838   -1.5839666512854143     4.720992637860733    4.894992637860733    -1.782415734996615    
  smc3581   480   0.584066   0.566    0.196   0.078   0.066   0.001    2.633    -1.143   8.9145    5.1369   19.011    0.6355   0.0013239584   1      0.988   0.992    217.5    480   5       0.807    -2.227    smc3581   18.993       19.558       0.5470009    -1.8739945150257773     4.697629450303481    4.871629450303481    -2.295049213671099    
  smc3583   477   0.52227    0.708    0.233   0.101   0.069   -0.018   2.474    -1.329   8.7934    5.0074   19.222    0.8322   0.001744654    1      0.987   0.984    232.7    477   5       0.94     -1.911    smc3583   19.201       19.726       0.5039997    -1.6254459766464686     4.6344846976380785   4.808484697638079    -1.846379474986934    
  smc3584   210   0.529295   0.633    0.234   0.084   0.076   -0.049   2.677    -1.001   9.0588    5.4306   19.037    0.5034   0.002397143    1      0.971   0.976    106.2    210   5       0.96     -1.612    smc3584   18.997       19.412       0.375        -1.3659002185209523     4.856002891565508    5.030002891565508    -1.4301988747832688   
  smc3585   478   0.573596   0.62     0.196   0.1     0.07    0.02     2.695    -0.742   8.9384    5.4814   19.182    0.7393   0.0015466528   1      0.987   0.987    212.7    478   5       0.912    -1.555    smc3585   19.153       19.698       0.51600075   -1.565207076328         4.88553101473936     5.059531014739361    -1.7427068817084006   
  smc3586   477   0.672754   0.281    0.122   0.038   0.023   -0.019   2.516    -0.928   8.838     5.4139   18.816    0.4879   0.0010228511   1      0.987   0.987    120.5    477   5       0.597    -2.75     smc3586   18.809       19.414       0.5979996    -2.1525688873637803     4.846433153680943    5.020433153680943    -2.6894998340641862   
  smc3588   484   0.489087   0.854    0.279   0.12    0.1     0.002    2.512    -1.229   8.7912    5.0481   18.963    0.8722   0.0018020661   1      0.986   0.99     312.3    484   5       1.004    -1.464    smc3588   18.929       19.328       0.36499977   -1.4204047494141596     4.653889257847251    4.827889257847251    -1.4749941706282659   
  smc3589   487   0.579119   0.634    0.203   0.089   0.083   -0.002   2.777    -0.572   9.0641    5.7171   19.315    0.9636   0.0019786446   1      0.987   0.989    184.0    487   5       0.954    -1.473    smc3589   19.285       19.874       0.559        -1.3999435465174006     5.030773446530082    5.204773446530083    -1.4694358883148269   
  smc3590   481   0.63558    0.353    0.119   0.049   0.032   -0.027   2.742    -0.17    9.0788    6.1936   19.162    0.7061   0.0014679834   1      0.984   0.987    124.0    481   4       0.653    -1.638    smc3590   19.152       19.746       0.58399963   -1.2545090607952494     5.365803212441467    5.539803212441467    -1.1520290407667098   
  smc3591   448   0.582877   0.628    0.208   0.093   0.079   -0.039   2.495    -0.984   8.8569    5.4174   19.12     0.6811   0.0015203125   1      0.988   0.983    212.6    448   5       0.906    -2.009    smc3591   19.091       19.646       0.52599907   -1.6650866949976013     4.8484331099686155   5.022433109968616    -1.9080257684739017   
  smc3592   459   0.569174   0.652    0.2     0.095   0.079   0.004    2.568    -0.831   8.8433    5.4398   19.469    1.1568   0.0025202616   1      0.983   0.988    150.9    459   5       1.01     -1.719    smc3592   19.437       19.976       0.50699997   -1.5738893796436697     4.861303609112575    5.035303609112575    -1.7603410930576153   
  smc3593   186   0.65034    0.333    0.126   0.04    0.021   -0.068   2.436    -1.042   8.8561    5.4466   18.873    0.4704   0.0025290323   1      0.98    0.977    50.4     186   3       0.736    -2.624    smc3593   18.865       19.517       0.644001     -2.006419335005038      4.865235067350594    5.039235067350594    -2.443255486378014    
  smc3594   489   0.750347   0.35     0.13    0.06    0.034   0.009    2.845    -0.196   9.1098    6.0593   18.947    0.5485   0.0011216769   1      0.984   0.988    149.8    489   4       0.574    -2.026    smc3594   18.937       19.584       0.63699913   -2.007926366641385      5.26576917231977     5.43976917231977     -2.0461314153966974   
  smc3595   476   0.560818   0.463    0.188   0.074   0.044   0.005    2.551    -0.873   8.8243    5.3952   19.161    0.9596   0.0020159662   1      0.989   0.981    129.2    476   4       0.886    -1.965    smc3595   19.132       19.698       0.53700066   -1.5630672440515072     4.835798203827649    5.009798203827649    -1.7461390493057003   
  smc3596   478   0.645267   0.329    0.126   0.044   0.039   0.004    2.905    -0.245   9.1795    6.0256   19.075    0.6615   0.0013838912   1      0.989   0.983    119.3    478   4       0.601    -1.557    smc3596   19.065       19.695       0.61999893   -1.473912361029715      5.24135832259825     5.415358322598251    -1.467785428501017    
  smc3597   484   0.530772   0.731    0.231   0.109   0.088   -0.017   2.527    -1.106   8.8433    5.2267   19.248    0.8372   0.001729752    1      0.988   0.984    238.8    484   5       0.968    -1.738    smc3597   19.225       19.749       0.50100136   -1.524508154584507      4.743818842804525    4.917818842804525    -1.6813224961849755   
  smc3599   484   0.549461   0.761    0.248   0.1     0.088   -0.01    2.537    -1.221   8.84      5.0919   18.868    0.7085   0.001463843    1      0.987   0.988    313.4    484   5       0.992    -2.058    smc3599   18.839       19.373       0.50499916   -1.7174187387012516     4.675223301304184    4.8492233013041846   -2.0176219559592816   
  smc3600   477   0.600483   0.596    0.188   0.09    0.066   0.004    2.679    -0.552   8.9548    5.7197   19.167    0.8129   0.0017041928   1      0.988   0.987    180.5    477   5       1.005    -1.688    smc3600   19.145       19.707       0.5400009    -1.5129279569588476     5.032451016349166    5.206451016349166    -1.6256290843941414   
  smc3602   475   0.662822   0.626    0.199   0.108   0.069   0.027    2.741    -0.54    8.9708    5.6636   19.157    0.7052   0.0014846316   1      0.982   0.985    214.0    475   5       0.882    -1.64     smc3602   19.138       19.726       0.56900024   -1.8973104417540245     4.996616504871151    5.170616504871151    -2.1864085014310284   
  smc3603   484   0.644076   0.349    0.135   0.053   0.036   0.032    2.79     -0.109   9.0097    6.0791   18.932    0.5809   0.0012002067   1      0.989   0.988    129.5    484   5       0.743    -1.612    smc3603   18.922       19.53        0.5980015    -1.4152627971585838     5.280240827607241    5.454240827607241    -1.3759797436301007   
  smc3604   210   0.551155   0.769    0.224   0.107   0.097   0.011    2.66     -0.914   8.9211    5.3359   19.031    0.3604   0.0017161905   1      0.977   0.961    165.2    210   5       1.094    -1.481    smc3604   18.997       19.63        0.598999     -1.5554733712602067     4.802638020912083    4.976638020912083    -1.7357864278520942   
  smc3605   300   0.515647   0.778    0.247   0.113   0.095   0.004    2.583    -1.15    8.8579    5.1202   19.19     0.5206   0.0017353334   1      0.975   0.983    199.3    300   5       0.937    -1.667    smc3605   19.167       19.641       0.4510002    -1.516184134072203      4.689256739357278    4.863256739357278    -1.6582311755178907   
  smc3606   406   0.456311   0.751    0.248   0.134   0.08    -0.007   2.519    -1.153   8.8158    5.1504   19.499    1.2613   0.0031066502   1      0.985   0.986    143.1    406   5       1.182    -1.22     smc3606   19.455       19.913       0.41399956   -1.175729317721074      4.704447741474876    4.878447741474877    -1.0595301511985973   
  smc3608   140   0.606302   0.376    0.159   0.057   0.011   0.029    2.727    -1.004   8.9508    5.1909   17.747    0.2369   0.0016921429   1      0.961   0.961    64.3     140   3       0.645    -3.051    smc3608   17.741       18.133       0.38599968   -1.9569585719389035     4.72516894478445     4.89916894478445     -2.4328688224081567   
  smc3609   485   0.590375   0.364    0.154   0.053   0.04    -0.043   2.554    -0.573   8.924     5.8409   19.257    1.0529   0.0021709278   1      0.988   0.984    95.7     485   5       0.803    -1.831    smc3609   19.235       19.757       0.5          -1.3509083996646893     5.112490725216156    5.286490725216156    -1.3814438918153584   
  smc3611   196   0.659044   0.307    0.125   0.052   0.024   0.008    2.854    -0.058   9.1207    6.1996   18.922    0.318    0.0016224489   1      0.975   0.957    65.7     196   4       0.554    -1.533    smc3611   18.911       19.552       0.62999916   -1.3749329246569832     5.370375067105982    5.544375067105983    -1.2687389438450651   
  smc3612   296   0.643692   0.506    0.169   0.073   0.058   0.017    2.687    -0.82    8.9367    5.4135   18.79     0.3154   0.0010655406   1      0.983   0.982    168.6    296   5       0.794    -2.182    smc3612   18.77        19.352       0.56199837   -1.9961151876759597     4.846204738677342    5.020204738677342    -2.438981350987394    
  smc3614   413   0.63089    0.36     0.136   0.056   0.039   -0.023   2.53     -0.903   8.859     5.4497   19.079    0.707    0.0017118645   1      0.983   0.982    105.4    413   4       0.719    -2.233    smc3614   19.066       19.693       0.6140003    -1.8990943196779808     4.867031000654867    5.0410310006548675   -2.2726903708028985   
  smc3615   401   0.551556   0.666    0.232   0.095   0.078   -0.032   2.673    -0.916   9.0204    5.464    19.131    0.7116   0.0017745636   1      0.982   0.989    187.6    401   5       0.95     -1.737    smc3615   19.102       19.622       0.49099922   -1.4600003437292077     4.875346243262763    5.049346243262764    -1.5794367511247493   
  smc3616   484   0.660633   0.178    0.073   0.02    0.007   -0.024   -2.985   -0.36    9.6302    5.9958   19.026    0.5768   0.0011917355   1      0.986   0.986    70.4     484   3       0.422    -1.493    smc3616   19.021       19.631       0.60500145   -1.5854792915054094     5.220003365134967    5.394003365134967    -1.6120589225210509   
  smc3618   293   0.601475   0.776    0.252   0.125   0.088   0.005    2.65     -0.594   8.9233    5.6742   19.324    0.6685   0.0022815699   1      0.975   0.982    152.9    293   5       1.116    -1.347    smc3618   19.288       19.715       0.39100075   -1.5573904156301648     5.003328604870745    5.177328604870746    -1.6987137418018783   
  smc3619   478   0.623235   0.47     0.161   0.065   0.062   0.004    2.763    -0.714   9.0371    5.5564   19.164    0.8597   0.0017985356   1      0.987   0.989    133.0    478   5       0.819    -1.959    smc3619   19.152       19.743       0.5790005    -1.7728700571715912     4.930276769436858    5.104276769436859    -2.0454225620976416   
  smc3621   484   0.645305   0.361    0.133   0.056   0.042   0.018    2.852    -0.416   9.099     5.8134   19.239    0.7816   0.001614876    1      0.988   0.987    114.8    484   4       0.728    -1.801    smc3621   19.227       19.846       0.60700035   -1.6720143491549955     5.094015447089506    5.268015447089506    -1.8089760362163005   
  smc3622   465   0.59046    0.481    0.191   0.079   0.045   -0.019   2.689    -0.714   9.009     5.6251   19.019    0.9227   0.001984301    1      0.986   0.988    133.8    465   5       0.895    -1.671    smc3622   18.994       19.52        0.50100136   -1.5394200248240475     4.972468585760822    5.146468585760823    -1.683147755905992    
  smc3623   488   0.676675   0.22     0.094   0.031   0.01    -0.022   -2.943   0.801    9.6667    7.1494   19.133    0.8214   0.0016831968   1      0.988   0.985    68.6     488   3       0.636    -0.861    smc3623   19.118       19.728       0.5950012    -0.3490462980380986     6.204848516843327    6.378848516843328    -0.012979990968283062 
  smc3624   483   0.565488   0.669    0.228   0.096   0.075   -0.0     2.738    -0.889   9.0213    5.3938   19.13     0.6892   0.001426915    1      0.98    0.98     245.6    483   5       0.971    -1.735    smc3624   19.104       19.641       0.5110016    -1.5893217737088197     4.835005446159392    5.009005446159392    -1.788625106045334    
  smc3625   478   0.617332   0.486    0.177   0.072   0.058   0.027    2.836    -0.22    9.0663    5.9836   19.228    0.679    0.0014205021   1      0.982   0.989    170.5    478   5       0.806    -1.451    smc3625   19.213       19.751       0.5229988    -1.3635721654174429     5.211323312248503    5.385323312248503    -1.3572438498097483   
  smc3627   50    0.531855   0.528    0.2     0.077   0.073   0.001    2.663    -0.886   8.9447    5.3952   18.948    0.0988   0.0019760001   1      0.891   0.905    48.4     50    3       0.642    -1.571    smc3627   18.931       19.332       0.38400078   -1.4068408220515067     4.835798203827649    5.009798203827649    -1.493912873622378    
  smc3628   486   0.680701   0.315    0.112   0.046   0.025   -0.01    2.902    0.034    9.2053    6.3477   18.966    0.632    0.0013004115   1      0.985   0.986    117.8    486   5       0.62     -1.526    smc3628   18.951       19.628       0.66200066   -1.33642993872766       5.486007120456641    5.660007120456641    -1.1348880984094656   
  smc3630   486   0.563627   0.323    0.107   0.049   0.038   -0.061   2.605    -0.889   9.0103    5.5776   18.515    0.691    0.0014218107   1      0.986   0.983    118.6    486   5       0.516    -1.992    smc3630   18.501       19.089       0.5740013    -1.434024467482132      4.943173856118317    5.117173856118318    -1.5341042363831718   
  smc3631   488   0.65448    0.369    0.149   0.055   0.035   0.014    3.082    -0.357   9.3379    5.8858   19.069    0.6952   0.0014245902   1      0.986   0.987    130.5    488   4       0.645    -1.854    smc3631   19.056       19.695       0.62599945   -1.6556441972052358     5.14305220103458     5.31705220103458     -1.7542581251504998   
  smc3632   194   0.672953   0.22     0.092   0.024   0.018   -0.038   2.915    -0.081   9.2735    6.3155   18.945    0.2476   0.0012762886   1      0.977   0.977    53.3     194   3       0.563    -1.921    smc3632   18.935       19.568       0.6230011    -1.3290196120241156     5.460410738510665    5.634410738510665    -1.1514081721520242   
  smc3633   163   0.562765   0.515    0.192   0.086   0.05    -0.038   2.882    -0.878   9.2405    5.5188   19.33     0.4011   0.0024607363   1      0.961   0.948    69.5     163   4       0.955    -1.617    smc3633   19.3         19.989       0.6590004    -1.4770506206550476     4.907672589504271    5.081672589504271    -1.6033410403372912   
  smc3634   480   0.647388   0.252    0.102   0.043   0.025   -0.021   2.956    0.59     9.282     6.9377   19.089    0.6487   0.0013514584   1      0.986   0.983    93.1     480   5       0.601    -0.744    smc3634   19.077       19.693       0.6040001    -0.4665547003781523     5.999789923888736    6.173789923888736    -0.2105384756109565   
  smc3636   486   0.659071   0.222    0.1     0.03    0.019   0.025    2.494    -0.232   8.7276    5.9775   18.946    0.5752   0.0011835392   1      0.986   0.988    84.1     486   5       0.652    -1.779    smc3636   18.936       19.609       0.6630001    -1.59452348530142       5.206996735472488    5.380996735472489    -1.6325813014256063   
  smc3637   469   0.520373   0.817    0.251   0.128   0.103   0.005    2.449    -1.032   8.7222    5.2363   19.432    1.1095   0.0023656718   1      0.987   0.99     210.4    469   5       0.976    -1.43     smc3637   19.399       19.902       0.47000122   -1.46162928678602       4.748873193751725    4.922873193751725    -1.573961538431334    
  smc3638   479   0.567106   0.574    0.202   0.084   0.065   -0.014   2.547    -1.025   8.858     5.3003   19.238    1.0576   0.0022079332   1      0.983   0.988    146.2    479   5       0.989    -1.915    smc3638   19.21        19.717       0.47899818   -1.667690840746463      4.783143036883047    4.957143036883047    -1.9240882682243274   
  smc3640   482   0.615492   0.372    0.141   0.062   0.035   0.012    -3.136   0.42     9.4061    6.6678   19.346    1.0269   0.002130498    1      0.982   0.988    97.1     482   5       0.788    -0.808    smc3640   19.331       19.934       0.58799934   -0.6244067855589499     5.754215890322399    5.9282158903224      -0.4370832747288276   
  smc3641   466   0.595551   0.53     0.188   0.071   0.064   0.02     2.62     -1.111   8.8636    5.1129   19.123    0.6991   0.0015002147   1      0.986   0.99     178.9    466   5       0.721    -2.212    smc3641   19.106       19.694       0.57100105   -1.9520719295441902     4.685617952695583    4.859617952695583    -2.4372989296321883   
  smc3642   482   0.593245   0.437    0.175   0.066   0.049   0.011    2.496    -1.006   8.7569    5.2433   19.039    1.2053   0.0025006223   1      0.989   0.984    98.4     482   4       0.843    -2.273    smc3642   19.017       19.558       0.519001     -1.8497332956972583     4.752572755982447    4.9265727559824475   -2.2387141562513193   
  smc3643   211   0.59959    0.532    0.196   0.071   0.069   -0.016   2.813    -0.593   9.1284    5.738    19.076    0.4879   0.0023123221   1      0.968   0.977    89.5     211   4       0.8      -1.91     smc3643   19.03        19.472       0.3959999    -1.492188917270445      5.044306513443788    5.218306513443788    -1.5927100419935094   
  smc3645   211   0.571086   0.553    0.206   0.056   0.042   -0.124   2.279    -1.029   8.809     5.6249   18.927    0.6099   0.0028905214   1      0.972   0.973    72.5     211   5       0.897    -1.916    smc3645   18.878       19.397       0.4699993    -1.4350840958870368     4.97234391668581     5.146343916685811    -1.5312955751272952   
  smc3646   476   0.626655   0.417    0.149   0.062   0.042   0.034    2.706    -0.263   8.9214    5.9185   19.016    0.6183   0.0012989496   1      0.981   0.985    155.4    476   5       0.796    -1.774    smc3646   19.0         19.577       0.5609989    -1.4752462907884807     5.1656193174303136   5.339619317430314    -1.5155306468751846   
  smc3648   472   0.586276   0.387    0.161   0.046   0.031   0.055    2.712    -1.043   8.8845    5.0742   19.321    1.139    0.0024131357   1      0.978   0.984    87.8     472   5       0.728    -2.108    smc3648   19.306       19.884       0.56300163   -1.9276495185434301     4.666545762931279    4.84054576293128     -2.3983696223815514   
  smc3649   193   0.571627   0.519    0.224   0.069   0.04    -0.031   2.585    -1.404   8.9301    4.9724   19.111    0.4179   0.002165285    1      0.973   0.968    88.3     193   4       0.839    -2.436    smc3649   19.075       19.597       0.48600006   -1.9136465921565033     4.618121022020574    4.7921210220205746   -2.381572012475207    
  smc3650   483   0.586211   0.553    0.184   0.089   0.063   0.026    2.668    -0.806   8.8997    5.4004   19.369    0.9211   0.0019070394   1      0.988   0.984    161.7    483   5       0.875    -1.792    smc3650   19.35        19.93        0.5610008    -1.6960771044581344     4.8387471513412095   5.01274715134121     -1.9601412278678545   
  smc3653   165   0.531457   0.509    0.189   0.085   0.035   -0.053   2.316    -1.014   8.7044    5.4265   18.983    0.4335   0.0026272726   1      0.973   0.971    69.0     165   3       0.861    -1.674    smc3653   18.954       19.606       0.6230011    -1.3807257095694982     4.8536469847145955   5.027646984714596    -1.453584226303274    
  smc3654   472   0.575119   0.61     0.191   0.091   0.074   -0.028   2.66     -0.749   8.9982    5.6164   19.1      0.6092   0.0012906779   1      0.987   0.988    235.4    472   5       0.827    -1.657    smc3654   19.084       19.658       0.55800056   -1.463932052344898      4.967061627334719    5.141061627334719    -1.574369201183103    
  smc3655   377   0.539582   0.742    0.249   0.109   0.081   0.002    2.674    -1.082   8.9532    5.1953   19.3      0.6716   0.0017814323   1      0.981   0.982    215.4    377   5       0.899    -1.738    smc3655   19.266       19.717       0.41699982   -1.5940156341814768     4.7274443879017      4.901444387901701    -1.8003499822257751   
  smc3656   456   0.630028   0.367    0.157   0.061   0.035   -0.007   2.675    -0.264   8.9733    6.0417   18.925    0.8793   0.0019282894   1      0.987   0.988    101.0    456   3       0.729    -1.744    smc3656   18.908       19.459       0.5340004    -1.3760956646120208     5.252985862257275    5.4269858622572755   -1.3493644001872411   
  smc3657   484   0.574185   0.558    0.184   0.082   0.063   -0.02    2.661    -0.838   8.9843    5.5054   19.124    0.6672   0.0013785125   1      0.99    0.986    204.1    484   5       0.8      -1.814    smc3657   19.104       19.724       0.6000004    -1.5493559636904939     4.899700464801706    5.073700464801706    -1.715569904816558    
